area,file_name,minister,ministry
tenom,20161108__DR_JawabLisan_soalan-13.txt,Raime Unggi,perdana menteri
kuala krai,20170323__DR_JawabLisan_soalan-58.txt,Mohd Hatta Md Ramli,perdana menteri
hulu langat,20161109__DR_JawabLisan_soalan-24.txt,Che Rosli Bin Che Mat,menteri perusahaan perladangan dan komoditi
alor gajah,20170309__DR_JawabLisan_soalan-35.txt,Koh Nai Kwong,menteri pendidikan
sarikei,20160331__DR_JawabLisan_soalan-22.txt,Wong Ling Biu,menteri pertanian dan industri asas tani
putatan,20161108__DR_JawabLisan_soalan-15.txt,Marcus Mojigoh,menteri kewangan
,20160307_20160407__DR_S301-400_JawabBertulis_soalan-398.txt,,menteri kesihatan
,20161020__DR_JawabLisan_soalan-19.txt,,menteri tenaga teknologi hijau dan air
petaling java utara,20170321__DR_JawabLisan_soalan-44.txt,Tony Pua Kiam Wee,menteri kewangan
,20160526__DR_JawabLisan_soalan-84.txt,Annuar Bin Musa,menteri kerja raya
seremban,20160516__DR_JawabLisan_soalan-105.txt,Loke Siew Fook,menteri dalam negeri
stampin,20160316__DR_JawabLisan_soalan-41.txt,Julian Tan Kok Ping,menteri dalam negeri
labuan,20161017_20161124__DR_S101-200_JawabBertulis_soalan-135.txt,,menteri dalam negeri
rasah,20160523__DR_JawabLisan_soalan-120.txt,Teo Kok Seong,menteri pendidikan
,20160307_20160407__DR_S401-500_JawabBertulis_soalan-482.txt,,menteri tenaga teknologi hijau dan air
telok kemang,20160406__DR_JawabLisan_soalan-40.txt,Kamarul Baharin Abbas,perdana menteri
telok kemang,20161017_20161124__DR_S501-543_JawabBertulis_soalan-501.txt,Kamarul Baharin Abbas,menteri pertahanan
bandar kuching,20160404__DR_JawabLisan_soalan-46.txt,Chong Chieng Jen,menteri kewangan
,20160516_20160526__DR_S101-200_JawabBertulis_soalan-156.txt,,menteri kesihatan
,20170307__DR_JawabLisan_soalan-49.txt,,menteri kesihatan
,20161027__DR_JawabLisan_soalan-35.txt,,menteri pembangunan wanita keluarga dan masyarakat
,20160405__DR_JawabLisan_soalan-48.txt,Siti Zailah Binti Mohd Yusoff,menteri perdagangan antarabangsa dan industri
keningau,20160519__DR_JawabLisan_soalan-134.txt,Joseph Pairin Kitingan,menteri pendidikan
,20160519__DR_JawabLisan_soalan-129.txt,,menteri kesihatan
kapar,20161017_20161124__DR_S501-543_JawabBertulis_soalan-535.txt,G Manivannan A/L Gowindasamy,menteri pelancongan dan kebudayaan
pengkalan chepa,20160516_20160526__DR_S301-400_JawabBertulis_soalan-6.txt,,perdana menteri
khamis,20160526__DR_JawabLisan_soalan-57.txt,Othman Aziz,menteri belia dan sukan
,20161017_20161124__DR_S101-200_JawabBertulis_soalan-160.txt,,
rasah,20170308__DR_JawabLisan_soalan-20.txt,Teo Kok Seong,menteri pendidikan
tambun,20161110__DR_JawabLisan_soalan-43.txt,Ahmad Husni Mohamad Hanadzlah,perdana menteri
,20160329__DR_JawabLisan_soalan-30.txt,Gooi Hsiao-Leung,menteri pertanian dan industri asas tani
batu pahat,20160518__DR_JawabLisan_soalan-50.txt,Mohd Idris Jusi,menteri dalam negeri
sabak bernam,20161107__DR_JawabLisan_soalan-27.txt,Mohd Fasiah Bin Mohd Fakeh,menteri dalam negeri
batu pahat,20160321__DR_JawabLisan_soalan-18.txt,Mohd Idris Jusi,perdana menteri
kulai,20160516_20160526__DR_S201-300_JawabBertulis_soalan-272.txt,Teo Nie Ching,menteri kewangan
jelutong,20161121__DR_JawabLisan_soalan-44.txt,Ooi Chuan Aun,menteri dalam negeri
labuan,20160317__DR_JawabLisan_soalan-48.txt,Rozman Isli,menteri dalam negeri
rantau panjang,20160322__DR_JawabLisan_soalan-18.txt,Siti Zailah Binti Mohd Yusoff,menteri pembangunan wanita keluarga dan masyarakat
temerloh,20160307_20160407__DR_S301-400_JawabBertulis_soalan-397.txt,Nasrudin Bin Hassan,menteri perusahaan perladangan dan komoditi
setiawangsa,20170321__DR_JawabLisan_soalan-25.txt,Ahmad Fauzi Zahari,menteri perdagangan dalam negeri koperasi dan kepenggunaan
rompin,20160526__DR_JawabLisan_soalan-26.txt,Hasan Arifin,menteri pelancongan dan kebudayaan
tuan gooi hsiao leung,20170328__DR_JawabLisan_soalan-22.txt,Gooi Hsiao-Leung,menteri pertanian dan industri asas tani
taiping,20160404__DR_JawabLisan_soalan-48.txt,Nga Kor Ming,menteri dalam negeri
kepong,20161018__DR_JawabLisan_soalan-36.txt,Tan Seng Giaw,menteri dalam negeri
kuantan,20160315__DR_JawabLisan_soalan-36.txt,Fuziah Binti Salleh,perdana menteri
,20160323__DR_JawabLisan_soalan-26.txt,,menteri dalam negeri
,20160516_20160526__DR_S301-400_JawabBertulis_soalan-371.txt,,menteri tenaga teknologi hijau dan air
,20160406__DR_JawabLisan_soalan-52.txt,,menteri kesihatan
,20160329__DR_JawabLisan_soalan-40.txt,Fong Kui Lun,menteri perdagangan antarabangsa dan industri
kuala kedah,20160330__DR_JawabLisan_soalan-48.txt,Azan Bin Ismail,menteri kewangan
labuan,20160324__DR_JawabLisan_soalan-13.txt,Rozman Isli,menteri pendidikan
,20160518__DR_JawabLisan_soalan-137.txt,,menteri kesihatan
,20160315__DR_JawabLisan_soalan-61.txt,,menteri luar negeri
,20170327__DR_JawabLisan_soalan-32.txt,,perdana menteri
subang,20160321__DR_JawabLisan_soalan-20.txt,Sivarasa Rasiah,perdana menteri
gopeng,20160316__DR_JawabLisan_soalan-33.txt,Lee Boon Chye,menteri dalam negeri
putatan,20170307__DR_JawabLisan_soalan-21.txt,Marcus Mojigoh,perdana menteri
labuan,20160307_20160407__DR_S101-200_JawabBertulis_soalan-129.txt,Rozman Isli,menteri sumber asli dan alam sekitar
bukit gantang,20160324__DR_JawabLisan_soalan-64.txt,Idris Ahmad,menteri kewangan
gerik,20160330__DR_JawabLisan_soalan-11.txt,Hasbullah Bin Osman,menteri perusahaan perladangan dan komoditi
permatang pauh,20161017_20161124__DR_S501-543_JawabBertulis_soalan-525.txt,Wan Azizah Wan Ismail,menteri luar negeri
silam,20160516__DR_JawabLisan_soalan-117.txt,Datu Nasrun Datu Mansur,menteri pendidikan
,20160516_20160526__DR_S301-400_JawabBertulis_soalan-362.txt,,menteri pembangunan wanita keluarga dan masyarakat
,20160404__DR_JawabLisan_soalan-37.txt,,menteri tenaga teknologi hijau dan air
sabak bernam,20161110__DR_JawabLisan_soalan-36.txt,Mohd Fasiah Bin Mohd Fakeh,menteri kewangan
,20161017_20161124__DR_S101-200_JawabBertulis_soalan-1.txt,,menteri pembangunan wanita keluarga dan masyarakat
bukit gelugor,20160518__DR_JawabLisan_soalan-121.txt,Karpal Singh,menteri dalam negeri
,20160315__DR_JawabLisan_soalan-67.txt,,menteri kesihatan
,20161017_20161124__DR_S101-200_JawabBertulis_soalan-109.txt,,
,20160516_20160526__DR_S101-200_JawabBertulis_soalan-136.txt,,menteri luar negeri
,20160323__DR_JawabLisan_soalan-62.txt,,menteri kemajuan luar bandar dan wilayah
batu,20170327__DR_JawabLisan_soalan-48.txt,Chua Tian Chang,perdana menteri
,20160307_20160407__DR_S401-500_JawabBertulis_soalan-470.txt,,perdana menteri
,20161017_20161124__DR_S501-543_JawabBertulis_soalan-543.txt,,menteri sumber asli dan alam sekitar
,20161101__DR_JawabLisan_soalan-24.txt,Lim Guan Eng,menteri kerja raya
dungun,20170405__DR_JawabLisan_soalan-52.txt,Wan Hassan Mohd Ramli,menteri pendidikan
,20160516_20160526__DR_S201-300_JawabBertulis_soalan-250_1495080841.txt,,
,20160525__DR_JawabLisan_soalan-41.txt,,menteri pembangunan wanita keluarga dan masyarakat
,20160330__DR_JawabLisan_soalan-71.txt,,menteri perdagangan dalam negeri koperasi dan kepenggunaan
sibuti,20161103__DR_JawabLisan_soalan-19.txt,Ahmad Bin Bujang,menteri dalam negeri
bayan baru,20170307__DR_JawabLisan_soalan-24.txt,Sim Tze Tzin,menteri dalam negeri
lanang,20160516_20160526__DR_S201-300_JawabBertulis_soalan-290.txt,Alice Lau Kiong Yieng,menteri pelancongan dan kebudayaan
,20161017_20161124__DR_S101-200_JawabBertulis_soalan-179.txt,Kasthuriraani Patto,menteri kerja raya
,20170405__DR_JawabLisan_soalan-44.txt,,menteri kesihatan
wangsa maju,20160519__DR_JawabLisan_soalan-125.txt,Tan Kee Kwong,perdana menteri
,20161102__DR_JawabLisan_soalan-32.txt,,menteri sumber manusia
sabak bernam,20160516__DR_JawabLisan_soalan-51.txt,Mohd Fasiah Bin Mohd Fakeh,menteri pendidikan
labuan,20160516_20160526__DR_S101-200_JawabBertulis_soalan-124.txt,,menteri pelancongan dan kebudayaan
penampang,20161123__DR_JawabLisan_soalan-46.txt,Ignatius Dorell Leiking,menteri dalam negeri
jelebu,20160523__DR_JawabLisan_soalan-56.txt,Zainudin Ismail,menteri perdagangan dalam negeri koperasi dan kepenggunaan
seputeh,20160308__DR_JawabLisan_soalan-38.txt,Teresa Kok Suh Sim,menteri pendidikan
bukit bendera,20170327__DR_JawabLisan_soalan-47.txt,Zairil Khir Johari,perdana menteri
lndera mahkota,20170307__DR_JawabLisan_soalan-79.txt,Fauzi Bin Abdul Rahman,menteri dalam negeri
bukit gelugor,20170316__DR_JawabLisan_soalan-30.txt,Karpal Singh,perdana menteri
jasin,20160523__DR_JawabLisan_soalan-62.txt,Ahmad Hamzah,menteri kewangan
,20160519__DR_JawabLisan_soalan-121_1495080865.txt,Ooi Chuan Aun,menteri perdagangan antarabangsa dan industri
kanowit,20170323__DR_JawabLisan_soalan-42.txt,Aaron Ago Dagang,menteri pelancongan dan kebudayaan
,20161017_20161124__DR_S301-400_JawabBertulis_soalan-395.txt,,menteri sumber manusia
keningau,20161027__DR_JawabLisan_soalan-51.txt,Joseph Pairin Kitingan,menteri pelancongan dan kebudayaan
,20160314__DR_JawabLisan_soalan-64_1495080800.txt,,
,20160523__DR_JawabLisan_soalan-143_1495080868.txt,,menteri kewangan
lanang,20160524__DR_JawabLisan_soalan-89.txt,Alice Lau Kiong Yieng,menteri kewangan
batu,20160315__DR_JawabLisan_soalan-37.txt,Chua Tian Chang,menteri dalam negeri
seputeh,20161020__DR_JawabLisan_soalan-43.txt,Teresa Kok Suh Sim,perdana menteri
,20160517__DR_JawabLisan_soalan-133.txt,,perdana menteri
,20161116__DR_JawabLisan_soalan-19.txt,Hasan Arifin,menteri pertanian dan industri asas tani
jelutong,20161116__DR_JawabLisan_soalan-33.txt,Ooi Chuan Aun,menteri sumber asli dan alam sekitar
parit sulung,20160516_20160526__DR_S1-100_JawabBertulis_soalan-99.txt,Noraini Ahmad,menteri kerja raya
,20170329__DR_JawabLisan_soalan-45.txt,,
kudat,20160526__DR_JawabLisan_soalan-113.txt,,menteri dalam negeri
kota bharu,20160526__DR_JawabLisan_soalan-62.txt,Takiyuddin Bin Hassan,menteri kewangan
shah alam,20160308__DR_JawabLisan_soalan-20.txt,Khalid Abdul Samad,menteri pendidikan
,20160331__DR_JawabLisan_soalan-34.txt,Gooi Hsiao-Leung,menteri pertanian dan industri asas tani
sipitang,20170330__DR_JawabLisan_soalan-39.txt,Sapawi Ahmad Wasali,menteri pelancongan dan kebudayaan
,20170308__DR_JawabLisan_soalan-62.txt,,menteri kesihatan
gombak,20161017_20161124__DR_S401-500_JawabBertulis_soalan-462.txt,Ali Mohamed,menteri kewangan
seremban,20160323__DR_JawabLisan_soalan-37.txt,Loke Siew Fook,perdana menteri
kuala krai,20160331__DR_JawabLisan_soalan-51.txt,Mohd Hatta Md Ramli,menteri kewangan
marang,20161017_20161124__DR_S301-400_JawabBertulis_soalan-379.txt,Abdul Hadi Bin Awang,menteri dalam negeri
lumut,20160523__DR_JawabLisan_soalan-66.txt,Mohamad Imran Bin Abd Hamid,menteri pendidikan
batu kawan,20160316__DR_JawabLisan_soalan-32.txt,Kasthuriraani Patto,menteri perdagangan dalam negeri koperasi dan kepenggunaan
,20160523__DR_JawabLisan_soalan-61.txt,,menteri tenaga teknologi hijau dan air
bayan baru,20161026__DR_JawabLisan_soalan-47.txt,Sim Tze Tzin,menteri kewangan
gombak,20160516_20160526__DR_S401-502_JawabBertulis_soalan-436.txt,Ali Mohamed,menteri sumber asli dan alam sekitar
petaling jaya selatan,20170307__DR_JawabLisan_soalan-34.txt,Hee Loy Sian,menteri pendidikan
,20160525__DR_JawabLisan_soalan-0-intro.txt,,
kota tinggi bn,20161017_20161124__DR_S101-200_JawabBertulis_soalan-111.txt,Noor Ehsanuddin Mohd Harun Narrashid,menteri belia dan sukan
sepanggar,20170309__DR_JawabLisan_soalan-46.txt,Jumat Idris,menteri sumber asli dan alam sekitar
langkawi,20160523__DR_JawabLisan_soalan-107.txt,Nawawi Ahmad,menteri pelancongan dan kebudayaan
jerlun,20160307_20160407__DR_S1-100_JawabBertulis_soalan-18.txt,Othman Aziz,menteri pelancongan dan kebudayaan
kota kinabalu,20161026__DR_JawabLisan_soalan-30.txt,Wong Sze Phin,menteri pelancongan dan kebudayaan
,20161108__DR_JawabLisan_soalan-49.txt,Ong Kian Ming,menteri kerja raya
ipoh timor,20160307_20160407__DR_S201-300_JawabBertulis_soalan-222.txt,Su Keong Siong,menteri dalam negeri
,20160307_20160407__DR_S201-300_JawabBertulis_soalan-294.txt,,
bakri,20160516_20160526__DR_S201-300_JawabBertulis_soalan-265.txt,Er Teck Hwa,menteri dalam negeri
,20160316__DR_JawabLisan_soalan-9.txt,,
,20161101__DR_JawabLisan_soalan-14.txt,,menteri kemajuan luar bandar dan wilayah
,20161026__DR_JawabLisan_soalan-16.txt,,menteri tenaga teknologi hijau dan air
kota tinggi,20161017__DR_JawabLisan_soalan-23.txt,Noor Ehsanuddin Mohd Harun Narrashid,menteri kewangan
bukit gantang,20161031__DR_JawabLisan_soalan-31.txt,Idris Ahmad,perdana menteri
,20160322__DR_JawabLisan_soalan-7.txt,Tsen Thau Lin,menteri kerja raya
sibuti,20160317__DR_JawabLisan_soalan-69.txt,,menteri sumber manusia
tasek gelugor,20160516__DR_JawabLisan_soalan-17.txt,Shabudin Yahaya,perdana menteri
serdang,20160307_20160407__DR_S201-300_JawabBertulis_soalan-250.txt,Ong Kian Ming,menteri dalam negeri
,20170405__DR_JawabLisan_soalan-35.txt,,perdana menteri
,20160519__DR_JawabLisan_soalan-52.txt,,menteri belia dan sukan
batu pahat,20160516__DR_JawabLisan_soalan-85.txt,Mohd Idris Jusi,menteri pendidikan
kota kinabalu,20160307_20160407__DR_S301-400_JawabBertulis_soalan-303_1495080785.txt,Wong Sze Phin,menteri kerja raya
bukit mertajam,20161020__DR_JawabLisan_soalan-34.txt,Sim Chee Keong,menteri dalam negeri
,20160526__DR_JawabLisan_soalan-72.txt,,menteri kesihatan
penampang,20160525__DR_JawabLisan_soalan-14.txt,Ignatius Dorell Leiking,perdana menteri
rabu soalan,20160518__DR_JawabLisan_soalan-45.txt,Dr. Mujahid Yusof Rawa,menteri pertahanan
gopeng,20160518__DR_JawabLisan_soalan-131.txt,Lee Boon Chye,perdana menteri
,20160404__DR_JawabLisan_soalan-13.txt,,menteri sumber manusia
,20160518__DR_JawabLisan_soalan-90.txt,,menteri kesihatan
,20160323__DR_JawabLisan_soalan-29.txt,,menteri pembangunan wanita keluarga dan masyarakat
,20160519__DR_JawabLisan_soalan-63.txt,,menteri tenaga teknologi hijau dan air
,20160516__DR_JawabLisan_soalan-16.txt,,perdana menteri
,20160523__DR_JawabLisan_soalan-58.txt,,perdana menteri
bukit gelugor,20170405__DR_JawabLisan_soalan-31.txt,Karpal Singh,menteri dalam negeri
sarikei,20170328__DR_JawabLisan_soalan-18.txt,Wong Ling Biu,menteri perdagangan dalam negeri koperasi dan kepenggunaan
,20170322__DR_JawabLisan_soalan-45.txt,,
,20161102__DR_JawabLisan_soalan-46.txt,,menteri tenaga teknologi hijau dan air
selayang,20160516_20160526__DR_S401-502_JawabBertulis_soalan-431.txt,William Leong Jee Keen,menteri kerja raya
,20160517__DR_JawabLisan_soalan-13_1495080855.txt,,menteri kesihatan
,20160307_20160407__DR_S401-500_JawabBertulis_soalan-464.txt,,menteri kesihatan
simpang renggam,20160406__DR_JawabLisan_soalan-53.txt,Liang Teck Meng,menteri dalam negeri
gelang patah,20161020__DR_JawabLisan_soalan-32.txt,Lim Kit Siang,perdana menteri
,20160517__DR_JawabLisan_soalan-147.txt,,menteri perdagangan dalam negeri koperasi dan kepenggunaan
kulai,20160316__DR_JawabLisan_soalan-39.txt,Teo Nie Ching,perdana menteri
,20160525__DR_JawabLisan_soalan-112.txt,,perdana menteri
kota bharu,20160524__DR_JawabLisan_soalan-95.txt,Takiyuddin Bin Hassan,menteri dalam negeri
segambut,20161025__DR_JawabLisan_soalan-45.txt,Lim Lip Eng,menteri kewangan
,20160331__DR_JawabLisan_soalan-21.txt,,menteri pendidikan
shah alam,20161107__DR_JawabLisan_soalan-28.txt,Khalid Abdul Samad,menteri kewangan
marang,20170308__DR_JawabLisan_soalan-36.txt,Abdul Hadi Bin Awang,perdana menteri
sepanggar,20160516_20160526__DR_S101-200_JawabBertulis_soalan-129.txt,Jumat Idris,menteri dalam negeri
pasir mas,20160316__DR_JawabLisan_soalan-12.txt,Nik Mohamad Abduh Bin Nik Abdul Aziz,perdana menteri
sepanggar,20170307__DR_JawabLisan_soalan-38.txt,Jumat Idris,menteri pendidikan
,20160307_20160407__DR_S101-200_JawabBertulis_soalan-110.txt,,menteri kesihatan
selasa,20161101__DR_JawabLisan_soalan-35.txt,Wong Ling Biu,menteri belia dan sukan
,20160524__DR_JawabLisan_soalan-0-intro.txt,,
saratok,20160322__DR_JawabLisan_soalan-21.txt,William Mawan Ikom,menteri kewangan
,20170403__DR_JawabLisan_soalan-44.txt,,menteri tenaga teknologi hijau dan air
bukit gantang,20160330__DR_JawabLisan_soalan-57.txt,Idris Ahmad,menteri pendidikan tinggi
sipitang,20160307_20160407__DR_S101-200_JawabBertulis_soalan-146.txt,Sapawi Ahmad Wasali,menteri komunikasi dan multimedia
gelang patah,20161109__DR_JawabLisan_soalan-45.txt,Lim Kit Siang,perdana menteri
batu gajah,20160322__DR_JawabLisan_soalan-22.txt,Sivakumar A/L Varatharaju Naidu,menteri kewangan
,20160523__DR_JawabLisan_soalan-32.txt,,menteri tenaga teknologi hijau dan air
petaling jaya selatan,20160518__DR_JawabLisan_soalan-58.txt,Hee Loy Sian,menteri luar negeri
selasao,20161025__DR_JawabLisan_soalan-37.txt,Noor Ehsanuddin Mohd Harun Narrashid,menteri belia dan sukan
tanjong piai,20160307_20160407__DR_S101-200_JawabBertulis_soalan-128.txt,Wee Jeck Seng,menteri sumber asli dan alam sekitar
,20170308__DR_JawabLisan_soalan-37.txt,,menteri sumber manusia
kinabatangan,20160525__DR_JawabLisan_soalan-11.txt,Bung Mokhtar Radin,perdana menteri
beruas,20160517__DR_JawabLisan_soalan-25.txt,Ngeh Koo Ham,perdana menteri
tanjong manis,20160517__DR_JawabLisan_soalan-45.txt,,menteri kewangan
,20160518__DR_JawabLisan_soalan-75.txt,,menteri tenaga teknologi hijau dan air
,20160516_20160526__DR_S1-100_JawabBertulis_soalan-90_1495080839.txt,,
,20160517__DR_JawabLisan_soalan-23.txt,,perdana menteri
,20161102__DR_JawabLisan_soalan-42_1495080918.txt,,
wangsa maju,20170328__DR_JawabLisan_soalan-46.txt,Tan Kee Kwong,perdana menteri
,20170309__DR_JawabLisan_soalan-27.txt,,menteri perdagangan antarabangsa dan industri
,20160405__DR_JawabLisan_soalan-55.txt,,perdana menteri
rabu,20170321__DR_JawabLisan_soalan-21.txt,,menteri pertahanan
,20160307_20160407__DR_S301-400_JawabBertulis_soalan-344.txt,,menteri belia dan sukan
padang serai,20170329__DR_JawabLisan_soalan-20.txt,N Surendran A/L K Nagarajan,menteri dalam negeri
,20160307_20160407__DR_S101-200_JawabBertulis_soalan-1.txt,,menteri kemajuan luar bandar dan wilayah
bukit mertajam,20170322__DR_JawabLisan_soalan-53.txt,Sim Chee Keong,menteri sumber asli dan alam sekitar
,20160524__DR_JawabLisan_soalan-86.txt,,menteri belia dan sukan
kota kinabalu,20170323__DR_JawabLisan_soalan-56.txt,Wong Sze Phin,perdana menteri
marang,20161017__DR_JawabLisan_soalan-16.txt,Abdul Hadi Bin Awang,menteri dalam negeri
,20160516__DR_JawabLisan_soalan-144.txt,,perdana menteri
parit sulong,20160310__DR_JawabLisan_soalan-26.txt,Noraini Ahmad,menteri kesejahteraan bandar perumahan dan kerajaan tempatan
bakri,20160516__DR_JawabLisan_soalan-35.txt,Er Teck Hwa,menteri kewangan
,20170321__DR_JawabLisan_soalan-57.txt,,menteri sumber manusia
lenggong,20160316__DR_JawabLisan_soalan-29.txt,Shamsul Anuar Bin Nasarah,menteri kesihatan
indera mahkota,20160316__DR_JawabLisan_soalan-37.txt,Fauzi Bin Abdul Rahman,menteri kewangan
kuala pilah,20160307_20160407__DR_S1-100_JawabBertulis_soalan-3.txt,Hasan Malek,perdana menteri
labuan,20160307_20160407__DR_S101-200_JawabBertulis_soalan-131.txt,Rozman Isli,menteri perdagangan dalam negeri koperasi dan kepenggunaan
,20160310__DR_JawabLisan_soalan-16.txt,,menteri kesihatan
sipitang,20161019__DR_JawabLisan_soalan-53.txt,Sapawi Ahmad Wasali,menteri kewangan
raub,20160315__DR_JawabLisan_soalan-65.txt,Ariff Sabri Abd Aziz,menteri dalam negeri
bachok,20160517__DR_JawabLisan_soalan-145.txt,Ahmad Marzuk Bin Shaary,menteri pendidikan
,20160315__DR_JawabLisan_soalan-61_1495080802.txt,,
tanjong manis,20160525__DR_JawabLisan_soalan-22.txt,,menteri kewangan
kota tinggi,20161017_20161124__DR_S101-200_JawabBertulis_soalan-112.txt,Noor Ehsanuddin Mohd Harun Narrashid,menteri sumber asli dan alam sekitar
,20161017_20161124__DR_S101-200_JawabBertulis_soalan-175.txt,,menteri kesihatan
libaran,20160406__DR_JawabLisan_soalan-29.txt,,menteri dalam negeri
ranau,20170307__DR_JawabLisan_soalan-15.txt,Ewon Ebin,menteri dalam negeri
batu,20160309__DR_JawabLisan_soalan-48.txt,Chua Tian Chang,menteri dalam negeri
gombak,20160516_20160526__DR_S401-502_JawabBertulis_soalan-434.txt,Ali Mohamed,menteri kewangan
,20160317__DR_JawabLisan_soalan-25.txt,Othman Aziz,menteri tenaga teknologi hijau dan air
khamis 12,20161110__DR_JawabLisan_soalan-12.txt,Siti Mariah Binti Mahmud,menteri perdagangan antarabangsa dan industri
temerloh,20160310__DR_JawabLisan_soalan-53.txt,Nasrudin Bin Hassan,perdana menteri
lembah pantai,20170320__DR_JawabLisan_soalan-54.txt,,menteri wilayah persekutuan
b,20160404__DR_JawabLisan_soalan-60.txt,Mohamad Imran Bin Abd Hamid,menteri kerja raya
tenom,20170403__DR_JawabLisan_soalan-28.txt,Raime Unggi,menteri pelancongan dan kebudayaan
